RRi,RRii,RRi_interp,RRii_interp,freqs,periodogram,low_power,high_power,activitytype_daytime,activitytype,activitytype_interp,activitytype_daytime_interp,steps_daytime,steps,steps_interp,steps_daytime_interp,hr_daytime,hr,hr_interp,hr_daytime_interp,rMSSD,pNN50,Median,gt180,act_silent_percentage,act_walking_percentage,act_running_percentage,act_nonWear_percentage,act_REM_percentage,act_NREM_percentage,act_charging_percentage,act_undefined_percentage,act_silent_percentage_allday,act_walking_percentage_allday,act_running_percentage_allday,act_nonWear_percentage_allday,act_REM_percentage_allday,act_NREM_percentage_allday,act_charging_percentage_allday,act_undefined_percentage_allday
60,65.5,76,76.5,0.072432243,36469.03797,,,37.26916667,0,1,26.15321833,37.26916667,0,32.07749958,26.15321833,26.85191611,60,76,26.15321833,,,,,,,,,,,,,,,,,,,,
65.5,64.625,76.5,76.125,0.072481248,36443.37899,,,37.28583333,0,1,26.15404444,37.28583333,0,33.31666625,26.15404444,26.85279139,65.5,76.5,26.15404444,,,,,,,,,,,,,,,,,,,,
64.625,64.625,76.125,76.15625,0.072530253,36417.57293,,,37.3025,0,1,26.15543889,37.3025,0,35.40833292,26.15543889,26.8528,64.625,76.125,26.15543889,,,,,,,,,,,,,,,,,,,,
64.625,64.15,76.15625,76.15625,0.072579258,36391.62057,,,37.31916667,0,1,26.15548,37.31916667,0,35.46999958,26.15548,26.85295806,64.625,76.15625,26.15548,,,,,,,,,,,,,,,,,,,,
64.15,64.15,76.15625,76.15625,0.072628263,36365.52269,,,37.33583333,0,1,26.15549194,37.33583333,0,35.48791625,26.15549194,26.85329944,64.15,76.15625,26.15549194,,,,,,,,,,,,,,,,,,,,
64.15,63.84166667,76.15625,76.18229167,0.072677268,36339.28008,,,37.3525,0,1,26.15549639,37.3525,0,35.49458292,26.15549639,26.85364556,64.15,76.15625,26.15549639,,,,,,,,,,,,,,,,,,,,
63.84166667,64.48194444,76.18229167,76.21267361,0.072726273,36312.89353,,,37.36916667,0,1,26.15598028,37.36916667,0,36.22041667,26.15598028,26.85468278,63.84166667,76.18229167,26.15598028,,,,,,,,,,,,,,,,,,,,
64.48194444,64.15590278,76.21267361,76.21267361,0.072775278,36286.36383,,,37.38583333,0,1,26.15626472,37.38583333,0,36.64708292,26.15626472,26.85502861,64.48194444,76.21267361,26.15626472,,,,,,,,,,,,,,,,,,,,
64.15590278,64.15590278,76.21267361,76.21267361,0.072824282,36259.69181,,,37.4025,0,1,26.15654917,37.4025,0,37.07374958,26.15654917,26.85590889,64.15590278,76.21267361,26.15654917,,,,,,,,,,,,,,,,,,,,
64.15590278,64.15590278,76.21267361,69,0.072873287,36232.87826,,,37.41916667,0,1,26.15682056,37.41916667,0,37.48083292,26.15682056,26.85591694,64.15590278,76.21267361,26.15682056,,,,,,,,,,,,,,,,,,,,
64.15590278,64.15590278,69,67,0.072922292,36205.92401,,,37.43583333,0,1,26.15710611,37.43583333,0,37.90916667,26.15710611,26.85592333,64.15590278,69,26.15710611,,,,,,,,,,,,,,,,,,,,
64.15590278,64.15674603,67,66,0.072971297,36178.82989,,,37.4525,0,1,26.15797778,37.4525,0,39.21666667,26.15797778,26.85606611,64.15590278,67,26.15797778,,,,,,,,,,,,,,,,,,,,
64.15674603,55,66,64,0.073020302,36151.59671,,,37.46916667,0,1,26.1585125,37.46916667,0,40.01874958,26.1585125,26.85641222,64.15674603,66,26.1585125,,,,,,,,,,,,,,,,,,,,
55,56,64,65,0.073069307,36124.22532,,,37.48583333,0,1,26.15878417,37.5025,0,40.42624958,26.15878417,26.85675778,55,64,26.15878417,,,,,,,,,,,,,,,,,,,,
56,57,65,67,0.073118312,36096.71656,,,37.5025,0,1,26.15933917,37.51916667,0,41.25875,26.15933917,26.85693083,56,65,26.15933917,,,,,,,,,,,,,,,,,,,,
57,58,67,68,0.073167317,36069.07128,,,37.51916667,0,1,26.16180444,37.53583333,15,44.95666667,26.16180444,26.85727667,57,67,26.16180444,,,,,,,,,,,,,,,,,,,,
58,59,68,69,0.073216322,36041.29033,,,37.53583333,0,1,26.16264528,37.5525,0,46.21791667,26.16264528,26.85763111,58,68,26.16264528,,,,,,,,,,,,,,,,,,,,
59,58,69,71,0.073265327,36013.37457,,,37.5525,0,1,26.16265639,37.56916667,0,46.23458292,26.16265639,26.8579725,59,69,26.16265639,,,,,,,,,,,,,,,,,,,,
58,56,71,73,0.073314331,35985.32486,,,37.56916667,0,1,26.16266194,37.58583333,0,46.24291625,26.16266194,26.85883833,58,71,26.16266194,,,,,,,,,,,,,,,,,,,,
56,54,73,79,0.073363336,35957.14208,,,37.58583333,0,1,26.16266972,37.6025,0,46.25458333,26.16266972,26.85884556,56,73,26.16266972,,,,,,,,,,,,,,,,,,,,
54,52,79,71.16666667,0.073412341,35928.82711,,,37.6025,0,1,26.16267389,37.61916667,0,46.26083292,26.16267389,26.85885167,54,79,26.16267389,,,,,,,,,,,,,,,,,,,,
52,53,71.16666667,79,0.073461346,35900.38081,,,37.61916667,0,1,26.16384833,37.63583333,0,48.0225,26.16384833,26.85900583,52,71.16666667,26.16384833,,,,,,,,,,,,,,,,,,,,
53,55,79,76,0.073510351,35871.80409,,,37.63583333,0,1,26.16389028,37.6525,0,48.08541667,26.16389028,26.8617725,53,79,26.16389028,,,,,,,,,,,,,,,,,,,,
55,58,76,77,0.073559356,35843.09782,,,37.6525,0,1,26.16390611,37.66916667,0,48.10916667,26.16390611,26.86263306,55,76,26.16390611,,,,,,,,,,,,,,,,,,,,
58,61,77,78,0.073608361,35814.26292,,,37.66916667,0,1,26.16444417,37.68583333,0,48.91625,26.16444417,26.86264444,58,77,26.16444417,,,,,,,,,,,,,,,,,,,,
61,63,78,79,0.073657366,35785.30027,,,37.68583333,0,1,26.16463417,37.7025,0,49.20125,26.16463417,26.86264972,61,78,26.16463417,,,,,,,,,,,,,,,,,,,,
63,64,79,78,0.073706371,35756.2108,,,37.7025,0,1,26.16547056,37.71916667,0,50.45583333,26.16547056,26.86298694,63,79,26.16547056,,,,,,,,,,,,,,,,,,,,
64,63,78,79,0.073755376,35726.99541,,,37.71916667,0,1,26.16549972,37.73583333,0,50.49958333,26.16549972,26.86315583,64,78,26.16549972,,,,,,,,,,,,,,,,,,,,
63,62,79,80,0.07380438,35697.65501,,,37.73583333,0,1,26.16619444,37.7525,0,51.54166625,26.16619444,26.86402028,63,79,26.16619444,,,,,,,,,,,,,,,,,,,,
62,61,80,81,0.073853385,35668.19053,,,37.7525,0,1,26.16622722,37.76916667,0,51.59083292,26.16622722,26.86419333,62,80,26.16622722,,,,,,,,,,,,,,,,,,,,
61,58,81,80.04769361,0.07390239,35638.60291,,,37.76916667,0,1,26.16748056,37.78583333,0,53.47083333,26.16748056,26.86453944,61,81,26.16748056,,,,,,,,,,,,,,,,,,,,
58,60,80.04769361,80,0.073951395,35608.89306,,,37.78583333,0,1,26.16916667,37.8025,25,56,26.16916667,26.86505778,58,80.04769361,26.16916667,,,,,,,,,,,,,,,,,,,,
60,62,80,79,0.0740004,35579.06192,,,37.8025,0,1,26.16925111,37.81916667,0,56.0202666,26.16925111,26.86592611,60,80,26.16925111,,,,,,,,,,,,,,,,,,,,
62,63,79,78,0.074049405,35549.11044,,,37.81916667,0,1,26.17129667,37.83583333,11,56.51119993,26.17129667,26.865935,62,79,26.17129667,,,,,,,,,,,,,,,,,,,,
63,65,78,76,0.07409841,35519.03957,,,37.83583333,0,1,26.17216139,37.8525,34,56.71873327,26.17216139,26.86594083,63,78,26.17216139,,,,,,,,,,,,,,,,,,,,
65,66,76,75,0.074147415,35488.85024,,,37.8525,1,1,26.17217222,37.86916667,12,56.72133327,26.17217222,26.86626833,65,76,26.17217222,,,,,,,,,,,,,,,,,,,,
66,67,75,76,0.07419642,35458.54342,,,37.86916667,0,1,26.17217917,37.88583333,0,56.723,26.17217917,26.86644111,66,75,26.17217917,,,,,,,,,,,,,,,,,,,,
67,68,76,77,0.074245425,35428.12006,,,37.88583333,0,1,26.17218639,37.9025,12,56.72473333,26.17218639,26.86678694,67,76,26.17218639,,,,,,,,,,,,,,,,,,,,
68,70,77,78,0.074294429,35397.58113,,,37.9025,0,1,26.17219222,37.91916667,0,56.72613327,26.17219222,26.86713278,68,77,26.17219222,,,,,,,,,,,,,,,,,,,,
70,71,78,79,0.074343434,35366.92759,,,37.91916667,0,1,26.17224361,37.93583333,0,56.7384666,26.17224361,26.86765806,70,78,26.17224361,,,,,,,,,,,,,,,,,,,,
71,72,79,80,0.074392439,35336.16042,,,37.93583333,0,1,26.17277167,37.9525,0,56.86519993,26.17277167,26.86800167,71,79,26.17277167,,,,,,,,,,,,,,,,,,,,
72,73,80,81,0.074441444,35305.28058,,,37.9525,0,1,26.17305694,37.96916667,0,56.93366667,26.17305694,26.86886583,72,80,26.17305694,,,,,,,,,,,,,,,,,,,,
73,71,81,83,0.074490449,35274.28906,,,37.96916667,0,1,26.17353111,37.98583333,0,57.0474666,26.17353111,26.86887444,73,81,26.17353111,,,,,,,,,,,,,,,,,,,,
71,72,83,85,0.074539454,35243.18684,,,37.98583333,0,1,26.17362472,38.0025,0,57.06993333,26.17362472,26.87076417,71,83,26.17362472,,,,,,,,,,,,,,,,,,,,
72,73,85,86,0.074588459,35211.9749,,,38.0025,0,1,26.17400472,38.01916667,0,57.16113333,26.17400472,26.87093694,72,85,26.17400472,,,,,,,,,,,,,,,,,,,,
73,75,86,85,0.074637464,35180.65424,,,38.01916667,0,1,26.17445083,38.03583333,0,57.2682,26.17445083,26.87181,73,86,26.17445083,,,,,,,,,,,,,,,,,,,,
75,74,85,87,0.074686469,35149.22584,,,38.03583333,0,1,26.17528139,38.0525,16,57.46753333,26.17528139,26.87181944,75,85,26.17528139,,,,,,,,,,,,,,,,,,,,
74,72,87,88,0.074735474,35117.69071,,,38.0525,1,1,26.17529194,38.06916667,0,57.47006667,26.17529194,26.8721475,74,87,26.17529194,,,,,,,,,,,,,,,,,,,,
72,71,88,89,0.074784478,35086.04984,,,38.06916667,0,1,26.1754125,38.08583333,0,57.49899993,26.1754125,26.87232083,72,88,26.1754125,,,,,,,,,,,,,,,,,,,,
71,70,89,90,0.074833483,35054.30423,,,38.08583333,0,1,26.17624361,38.1025,10,57.6984666,26.17624361,26.87301583,71,89,26.17624361,,,,,,,,,,,,,,,,,,,,
70,69,90,91,0.074882488,35022.4549,,,38.1025,0,1,26.17628083,38.11916667,0,57.7074,26.17628083,26.87353083,70,90,26.17628083,,,,,,,,,,,,,,,,,,,,
69,67,91,90,0.074931493,34990.50285,,,38.11916667,0,1,26.17674083,38.13583333,0,57.81779993,26.17674083,26.87370361,69,91,26.17674083,,,,,,,,,,,,,,,,,,,,
67,66,90,88,0.074980498,34958.4491,,,38.13583333,0,1,26.17677194,38.1525,0,57.8252666,26.17677194,26.87508694,67,90,26.17677194,,,,,,,,,,,,,,,,,,,,
66,65,88,86,0.075029503,34926.29465,,,38.1525,0,1,26.17700056,38.16916667,0,57.88013327,26.17700056,26.87595389,66,88,26.17700056,,,,,,,,,,,,,,,,,,,,
65,66,86,85,0.075078508,34894.04054,,,38.16916667,0,1,26.17776889,38.18583333,0,58.06453327,26.17776889,26.87596333,65,86,26.17776889,,,,,,,,,,,,,,,,,,,,
66,64,85,84,0.075127513,34861.68777,,,38.18583333,0,1,26.17863806,38.2025,0,58.27313327,26.17863806,26.87597194,66,85,26.17863806,,,,,,,,,,,,,,,,,,,,
64,63,84,82,0.075176518,34829.23738,,,38.2025,0,1,26.17864583,38.21916667,0,58.275,26.17864583,26.87716194,64,84,26.17864583,,,,,,,,,,,,,,,,,,,,
63,62,82,81,0.075225523,34796.69039,,,38.21916667,0,1,26.17867583,38.23583333,0,58.2822,26.17867583,26.87768694,63,82,26.17867583,,,,,,,,,,,,,,,,,,,,
62,60,81,80,0.075274527,34764.04782,,,38.23583333,0,1,26.17906889,38.2525,0,58.37653333,26.17906889,26.87819944,62,81,26.17906889,,,,,,,,,,,,,,,,,,,,
60,59,80,78,0.075323532,34731.31072,,,38.2525,0,1,26.18034278,38.26916667,0,58.6822666,26.18034278,26.87907972,60,80,26.18034278,,,,,,,,,,,,,,,,,,,,
59,58,78,79,0.075372537,34698.4801,,,38.26916667,0,1,26.18080389,38.28583333,0,58.79293333,26.18080389,26.87908889,59,78,26.18080389,,,,,,,,,,,,,,,,,,,,
58,56,79,80,0.075421542,34665.55702,,,38.28583333,0,1,26.18229167,38.3025,0,59.15,26.18229167,26.88027444,58,79,26.18229167,,,,,,,,,,,,,,,,,,,,
56,57,80,79,0.075470547,34632.54251,,,38.3025,0,1,26.18257611,38.31916667,0,59.2182666,26.18257611,26.88096611,56,80,26.18257611,,,,,,,,,,,,,,,,,,,,
57,58,79,78.28548705,0.075519552,34599.4376,,,38.31916667,0,1,26.18408556,38.33583333,0,59.58053327,26.18408556,26.88270306,57,79,26.18408556,,,,,,,,,,,,,,,,,,,,
58,59,78.28548705,78,0.075568557,34566.24334,,,38.33583333,0,1,26.18583333,38.3525,26,60,26.18583333,26.8836,58,78.28548705,26.18583333,,,,,,,,,,,,,,,,,,,,
59,61,78,77,0.075617562,34532.96077,,,38.3525,1,1,26.18653167,38.36916667,12,60.58659977,26.18653167,26.88361,59,78,26.18653167,,,,,,,,,,,,,,,,,,,,
61,62,77,76,0.075666567,34499.59094,,,38.36916667,0,1,26.1870175,38.38583333,30,60.9947,26.1870175,26.883615,61,77,26.1870175,,,,,,,,,,,,,,,,,,,,
62,63,76,75,0.075715572,34466.1349,,,38.38583333,1,1,26.18785417,38.4025,49,61.6975,26.18785417,26.88390583,62,76,26.18785417,,,,,,,,,,,,,,,,,,,,
63,61,75,74,0.075764576,34432.59369,,,38.4025,1,1,26.1882925,38.41916667,24,62.06569977,26.1882925,26.88407861,63,75,26.1882925,,,,,,,,,,,,,,,,,,,,
61,62,74,76,0.075813581,34398.96837,,,38.41916667,1,1,26.18909056,38.43583333,25,62.73606667,26.18909056,26.88494333,61,74,26.18909056,,,,,,,,,,,,,,,,,,,,
62,63,76,75,0.075862586,34365.25999,,,38.43583333,1,1,26.18913444,38.4525,11,62.77293333,26.18913444,26.88528944,62,76,26.18913444,,,,,,,,,,,,,,,,,,,,
63,65,75,74,0.075911591,34331.4696,,,38.4525,0,1,26.18917083,38.46916667,0,62.8035,26.18917083,26.88546194,63,75,26.18917083,,,,,,,,,,,,,,,,,,,,
65,66,74,76,0.075960596,34297.59825,,,38.46916667,0,1,26.1898075,38.48583333,33,63.33829977,26.1898075,26.88580722,65,74,26.1898075,,,,,,,,,,,,,,,,,,,,
66,67,76,78,0.076009601,34263.64701,,,38.48583333,1,1,26.19064694,38.5025,40,64.0434331,26.19064694,26.886635,66,76,26.19064694,,,,,,,,,,,,,,,,,,,,
67,68,78,80,0.076058606,34229.61692,,,38.5025,1,1,26.19065806,38.51916667,100,64.05276643,26.19065806,26.8866425,67,78,26.19065806,,,,,,,,,,,,,,,,,,,,
68,67,80,82,0.076107611,34195.50906,,,38.51916667,1,1,26.19066694,38.53583333,99,64.06023333,26.19066694,26.88667139,68,80,26.19066694,,,,,,,,,,,,,,,,,,,,
67,65,82,81,0.076156616,34161.32446,,,38.53583333,1,1,26.19104444,38.5525,79,64.3773331,26.19104444,26.88771028,67,82,26.19104444,,,,,,,,,,,,,,,,,,,,
65,66,81,80,0.076205621,34127.0642,,,38.5525,1,1,26.1912975,38.56916667,121,64.5899,26.1912975,26.88823222,65,81,26.1912975,,,,,,,,,,,,,,,,,,,,
66,65,80,79,0.076254625,34092.72934,,,38.56916667,1,1,26.19182556,38.58583333,35,65.03346667,26.19182556,26.89116806,66,80,26.19182556,,,,,,,,,,,,,,,,,,,,
65,62,79,80,0.07630363,34058.32093,,,38.58583333,1,1,26.19270583,38.6025,11,65.77289977,26.19270583,26.89203444,65,79,26.19270583,,,,,,,,,,,,,,,,,,,,
62,59,80,82,0.076352635,34023.84004,,,38.6025,0,1,26.19449333,38.61916667,0,67.2744,26.19449333,26.89393472,62,80,26.19449333,,,,,,,,,,,,,,,,,,,,
59,58,82,83,0.07640164,33989.28773,,,38.61916667,0,1,26.19610917,38.63583333,0,68.6317,26.19610917,26.89428083,59,82,26.19610917,,,,,,,,,,,,,,,,,,,,
58,56,83,82,0.076450645,33954.66507,,,38.63583333,0,1,26.19751306,38.6525,0,69.81096643,26.19751306,26.89514083,58,83,26.19751306,,,,,,,,,,,,,,,,,,,,
56,55,82,81,0.07649965,33919.9731,,,38.6525,0,1,26.20106056,38.66916667,0,72.79086667,26.20106056,26.89515222,56,82,26.20106056,,,,,,,,,,,,,,,,,,,,
55,54,81,80.74327599,0.076548655,33885.21291,,,38.66916667,0,1,26.20188222,38.68583333,0,73.48106667,26.20188222,26.89516028,55,81,26.20188222,,,,,,,,,,,,,,,,,,,,
54,55,80.74327599,79,0.07659766,33850.38554,,,38.68583333,0,1,26.2025,38.7025,0,74,26.2025,26.89531806,54,80.74327599,26.2025,,,,,,,,,,,,,,,,,,,,
55,56,79,78,0.076646665,33815.49207,,,38.7025,0,0.748300017,26.206695,38.71916667,0,55.37420123,26.206695,26.89583694,55,79,26.206695,,,,,,,,,,,,,,,,,,,,
56,58,78,77,0.07669567,33780.53355,,,38.71916667,0,0.69428335,26.20759528,38.73583333,0,51.3769679,26.20759528,26.89618278,56,78,26.20759528,,,,,,,,,,,,,,,,,,,,
58,74,77,76,0.076744674,33745.51106,,,38.73583333,0,0.693616683,26.20760639,38.7525,0,51.32763457,26.20760639,26.89635556,58,77,26.20760639,,,,,,,,,,,,,,,,,,,,
74,74,76,75,0.076793679,33710.42564,,,38.7525,0,0.693166667,26.20761389,38.76916667,0,51.29433333,26.20761389,26.90327222,74,76,26.20761389,,,,,,,,,,,,,,,,,,,,
74,74,75,73,0.076842684,33675.27836,,,38.76916667,0,0.692800017,26.20762,38.78583333,12,51.26720123,26.20762,26.90413917,74,75,26.20762,,,,,,,,,,,,,,,,,,,,
74,74,73,72,0.076891689,33640.07029,,,38.78583333,0,0.6924,26.20762667,38.8025,0,51.2376,26.20762667,26.90430972,74,73,26.20762667,,,,,,,,,,,,,,,,,,,,
74,74,72,70,0.076940694,33604.80249,,,38.8025,0,0.692150017,26.20763083,38.81916667,0,51.21910123,26.20763083,26.90465583,74,72,26.20763083,,,,,,,,,,,,,,,,,,,,
74,74,70,69,0.076989699,33569.47601,,,38.81916667,0,0.691866683,26.20763556,38.83583333,0,51.19813457,26.20763556,26.90500139,74,70,26.20763556,,,,,,,,,,,,,,,,,,,,
74,74,69,71,0.077038704,33534.09191,,,38.83583333,0,0.691550017,26.20764083,38.8525,0,51.17470123,26.20764083,26.90603889,74,69,26.20764083,,,,,,,,,,,,,,,,,,,,
74,74,71,74,0.077087709,33498.65126,,,38.8525,0,0.6912,26.20764667,38.86916667,0,51.1488,26.20764667,26.90638472,74,71,26.20764667,,,,,,,,,,,,,,,,,,,,
74,68,74,74,0.077136714,33463.15511,,,38.86916667,0,0.69088335,26.20765194,38.88583333,0,51.1253679,26.20765194,26.90726417,74,74,26.20765194,,,,,,,,,,,,,,,,,,,,
68,67,74,74,0.077185719,33427.60452,,,38.88583333,0,0.690483333,26.20765861,38.9025,33,51.09576667,26.20765861,26.90727306,68,74,26.20765861,,,,,,,,,,,,,,,,,,,,
67,66,74,79,0.077234723,33392.00055,,,38.9025,1,0.6902,26.20766333,38.91916667,18,51.0748,26.20766333,26.90728056,67,74,26.20766333,,,,,,,,,,,,,,,,,,,,
66,65,79,79.05226717,0.077283728,33356.34424,,,38.91916667,1,0.427433333,26.21204278,38.93583333,10,31.63006667,26.21204278,26.90743333,66,79,26.21204278,,,,,,,,,,,,,,,,,,,,
65,64,79.05226717,79.02613359,0.077332733,33320.63666,,,38.93583333,0,0.37658335,26.21289028,38.9525,0,27.8671679,26.21289028,26.90967028,65,79.05226717,26.21289028,,,,,,,,,,,,,,,,,,,,
64,65,79.02613359,79.02613359,0.077381738,33284.87886,,,38.9525,0,0.375700017,26.212905,38.96916667,0,27.80180123,26.212905,26.910545,64,79.02613359,26.212905,,,,,,,,,,,,,,,,,,,,
65,64,79.02613359,79.02613359,0.077430743,33249.07188,,,38.96916667,0,0.360016683,26.21316639,38.98583333,0,26.64123457,26.21316639,26.91105361,65,79.02613359,26.21316639,,,,,,,,,,,,,,,,,,,,
64,63,79.02613359,79.02613359,0.077479748,33213.21677,,,38.98583333,0,0.3429,26.21345167,39.0025,0,25.3746,26.21345167,26.91244472,64,79.02613359,26.21345167,,,,,,,,,,,,,,,,,,,,
63,62,79.02613359,79.02613359,0.077528753,33177.31459,,,39.0025,0,0.30958335,26.21400694,39.01916667,0,22.9091679,26.21400694,26.91278667,63,79.02613359,26.21400694,,,,,,,,,,,,,,,,,,,,
62,61,79.02613359,79.03048918,0.077577758,33141.36638,,,39.01916667,0,0.29253335,26.21429111,39.03583333,0,21.6474679,26.21429111,26.91368111,62,79.02613359,26.21429111,,,,,,,,,,,,,,,,,,,,
61,59,79.03048918,79.02700471,0.077626763,33105.37318,,,39.03583333,0,0.259233333,26.21484611,39.0525,0,19.18326667,26.21484611,26.91369,61,79.03048918,26.21484611,,,,,,,,,,,,,,,,,,,,
59,58,79.02700471,73,0.077675768,33069.33604,,,39.0525,0,0.20825,26.21569583,39.06916667,0,15.4105,26.21569583,26.91369556,59,79.02700471,26.21569583,,,,,,,,,,,,,,,,,,,,
58,59,73,72,0.077724772,33033.25599,,,39.06916667,0,0.191783333,26.21597028,39.08583333,0,14.19196667,26.21597028,26.91382028,58,73,26.21597028,,,,,,,,,,,,,,,,,,,,
59,61,72,71,0.077773777,32997.13408,,,39.08583333,0,0.12438335,26.21709361,39.1025,0,9.2043679,26.21709361,26.91416611,59,72,26.21709361,,,,,,,,,,,,,,,,,,,,
61,62,71,70,0.077822782,32960.97134,,,39.1025,0,0.073716683,26.21793806,39.11916667,0,5.455034567,26.21793806,26.91451194,61,71,26.21793806,,,,,,,,,,,,,,,,,,,,
62,63,70,68,0.077871787,32924.76881,,,39.11916667,0,0.022383333,26.21879361,39.13583333,0,1.656366667,26.21879361,26.91468472,62,70,26.21879361,,,,,,,,,,,,,,,,,,,,
63,64,68,67,0.077920792,32888.52751,,,39.13583333,0,0.021600017,26.21880667,39.1525,0,1.598401234,26.21880667,26.91503056,63,68,26.21880667,,,,,,,,,,,,,,,,,,,,
64,65,67,66,0.077969797,32852.24848,,,39.1525,0,0.021200017,26.21881333,39.16916667,0,1.568801234,26.21881333,26.91520361,64,67,26.21881333,,,,,,,,,,,,,,,,,,,,
65,66,66,65.61598343,0.078018802,32815.93275,,,39.16916667,0,0.006566683,26.21905722,39.18583333,26,0.485934567,26.21905722,26.91606833,65,66,26.21905722,,,,,,,,,,,,,,,,,,,,
66,65,65.61598343,65,0.078067807,32779.58134,,,39.18583333,1,0,26.21916667,39.2025,13,0,26.21916667,26.91693694,66,65.61598343,26.21916667,,,,,,,,,,,,,,,,,,,,
65,64,65,63,0.078116812,32743.19527,,,39.2025,0,0,26.21934222,39.21916667,15,0,26.21934222,26.91814222,65,65,26.21934222,,,,,,,,,,,,,,,,,,,,
64,63,63,62,0.078165817,32706.77556,,,39.21916667,0,0,26.21961333,39.23583333,19,0,26.21961333,26.91831611,64,63,26.21961333,,,,,,,,,,,,,,,,,,,,
63,62,62,64,0.078214821,32670.32323,,,39.23583333,1,0,26.21989722,39.2525,18,0,26.21989722,26.91866167,63,62,26.21989722,,,,,,,,,,,,,,,,,,,,
62,64,64,65,0.078263826,32633.83929,,,39.2525,1,0,26.22073611,39.26916667,0,0,26.22073611,26.91970361,62,64,26.22073611,,,,,,,,,,,,,,,,,,,,
64,65,65,67,0.078312831,32597.32476,,,39.26916667,0,0,26.22154667,39.28583333,0,0,26.22154667,26.92398639,64,65,26.22154667,,,,,,,,,,,,,,,,,,,,
65,64,67,68,0.078361836,32560.78064,,,39.28583333,0,0,26.2215575,39.3025,0,0,26.2215575,26.92977611,65,67,26.2215575,,,,,,,,,,,,,,,,,,,,
64,64.5,68,69,0.078410841,32524.20794,,,39.3025,0,0,26.22164528,39.31916667,0,0,26.22164528,26.93158056,64,68,26.22164528,,,,,,,,,,,,,,,,,,,,
64.5,64.5,69,70,0.078459846,32487.60765,,,39.31916667,0,0,26.22186083,39.33583333,0,0,26.22186083,26.93159611,64.5,69,26.22186083,,,,,,,,,,,,,,,,,,,,
64.5,64.5,70,69,0.078508851,32450.98079,,,39.33583333,0,0,26.22214472,39.3525,0,0,26.22214472,26.93160611,64.5,70,26.22214472,,,,,,,,,,,,,,,,,,,,
64.5,64.5,69,68,0.078557856,32414.32834,,,39.3525,0,0,26.22242972,39.36916667,0,0,26.22242972,26.93161917,64.5,69,26.22242972,,,,,,,,,,,,,,,,,,,,
64.5,64.5,68,67,0.078606861,32377.65129,,,39.36916667,0,0,26.2227,39.38583333,0,0,26.2227,26.93164,64.5,68,26.2227,,,,,,,,,,,,,,,,,,,,
64.5,64.5,67,66,0.078655866,32340.95064,,,39.38583333,0,0,26.22410889,39.4025,0,0,26.22410889,26.93165333,64.5,67,26.22410889,,,,,,,,,,,,,,,,,,,,
64.5,64.5,66,67,0.07870487,32304.22737,,,39.4025,0,0,26.22494778,39.41916667,0,0,26.22494778,26.93166417,64.5,66,26.22494778,,,,,,,,,,,,,,,,,,,,
64.5,64.5,67,68,0.078753875,32267.48247,,,39.41916667,0,0,26.22578806,39.43583333,0,0,26.22578806,26.93167417,64.5,67,26.22578806,,,,,,,,,,,,,,,,,,,,
64.5,64.5,68,69,0.07880288,32230.7169,,,39.43583333,0,0,26.22664556,39.4525,0,0,26.22664556,26.93180306,64.5,68,26.22664556,,,,,,,,,,,,,,,,,,,,
64.5,64.45,69,70,0.078851885,32193.93165,,,39.4525,0,0,26.22719583,39.46916667,0,0,26.22719583,26.93215972,64.5,69,26.22719583,,,,,,,,,,,,,,,,,,,,
64.45,64.48333333,70,71,0.07890089,32157.12768,,,39.46916667,0,0,26.228065,39.48583333,0,0,26.228065,26.93266833,64.45,70,26.228065,,,,,,,,,,,,,,,,,,,,
64.48333333,64.48333333,71,72,0.078949895,32120.30597,,,39.48583333,0,0,26.22915972,39.5025,0,0,26.22915972,26.93452528,64.48333333,71,26.22915972,,,,,,,,,,,,,,,,,,,,
64.48333333,64.48333333,72,73,0.0789989,32083.46748,,,39.5025,0,0,26.23028444,39.51916667,0,0,26.23028444,26.93454028,64.48333333,72,26.23028444,,,,,,,,,,,,,,,,,,,,
64.48333333,64.48333333,73,74,0.079047905,32046.61316,,,39.51916667,0,0,26.23196306,39.53583333,0,0,26.23196306,26.93455083,64.48333333,73,26.23196306,,,,,,,,,,,,,,,,,,,,
64.48333333,64.48055556,74,76,0.07909691,32009.74397,,,39.53583333,0,0,26.2322475,39.5525,0,0,26.2322475,26.93456167,64.48333333,74,26.2322475,,,,,,,,,,,,,,,,,,,,
64.48055556,64.48055556,76,77,0.079145915,31972.86086,,,39.5525,0,0,26.23253111,39.56916667,10,0,26.23253111,26.93475417,64.48055556,76,26.23253111,,,,,,,,,,,,,,,,,,,,
64.48055556,64.47777778,77,78,0.079194919,31935.96477,,,39.56916667,0,0,26.2328025,39.58583333,0,0,26.2328025,26.93491528,64.48055556,77,26.2328025,,,,,,,,,,,,,,,,,,,,
64.47777778,64.48174603,78,79,0.079243924,31899.05666,,,39.58583333,0,0,26.23335722,39.6025,0,0,26.23335722,26.93527528,64.47777778,78,26.23335722,,,,,,,,,,,,,,,,,,,,
64.48174603,64.48174603,79,80,0.079292929,31862.13746,,,39.6025,0,0,26.23422917,39.61916667,0,0,26.23422917,26.93612583,64.48174603,79,26.23422917,,,,,,,,,,,,,,,,,,,,
